181,492,9
182,493,9
183,493,9
184,491,9
185,492,9
186,494,9
187,492,9
188,491,8
189,491,8
190,492,8
191,494,8
192,499,8
193,498,8
194,497,8
195,495,8
196,596,8
197,596,8
198,593,8
199,593,8
200,594,8
201,598,8
202,598,8
203,597,8
204,596,8
205,599,7
206,603,9
207,607,9
208,608,10
209,608,10
210,605,10
211,738,10
212,739,10
213,739,10
214,737,10
215,738,10
216,740,9
217,740,9
218,743,9
219,743,9
220,748,9
221,750,9
222,756,9
223,759,9
224,759,9
225,757,9
226,941,9
227,943,9
228,943,9
229,942,9
230,945,9
231,947,9
232,945,9
233,947,9
234,946,9
235,946,9
236,951,11
237,961,11
238,964,12
239,962,12
240,961,12
241,999,12
242,1000,12
243,1000,12
244,999,12
245,996,12
246,1000,12
247,1000,12
248,1000,11
249,1000,12
250,1000,12
251,1000,12
252,1000,12
253,1000,12
254,999,12
255,997,12
256,994,12
257,996,12
258,992,11
259,991,11
260,995,11
261,1000,11
262,996,11
263,1000,11
264,997,10
265,998,10
266,1000,11
267,1000,10
268,1000,11
269,1000,11
270,998,11
271,989,11
272,989,11
273,986,11
274,985,11
275,993,11
276,999,10
277,998,10
278,1000,10
279,999,11
280,1000,11
281,999,11
282,1000,11
283,1000,11
284,997,11
285,995,11
286,985,11
287,986,11
288,986,10
289,984,10
290,993,10
291,1000,10
292,998,10
293,1000,10
294,997,10
295,994,10
296,998,12
297,999,12
298,1000,13
299,999,13
300,998,13
301,958,13
302,961,13
303,958,13
304,956,13
305,962,13
306,969,13
307,967,13
308,973,12
309,972,13
310,969,13
311,979,13
312,997,13
313,999,13
314,995,13
315,992,13
316,920,13
317,924,13
318,923,13
319,918,13
320,930,13
321,938,13
322,938,13
323,945,13
324,944,13
325,944,13
326,947,15
327,962,15
328,973,16
329,972,16
330,971,16
331,907,16
332,910,16
333,910,16
334,910,16
335,919,16
336,930,14
337,929,14
338,934,13
339,930,14
340,929,14
341,938,14
342,953,14
343,956,14
344,955,14
345,952,14
346,887,13
347,894,13
348,892,13
349,892,13
350,906,13
351,925,13
352,924,13
353,937,13
354,935,13
355,938,13
356,954,17
357,970,17
358,977,18
359,975,18
360,974,18
361,856,18
362,861,18
363,859,18
364,855,18
365,867,18
366,893,17
367,889,17
368,907,17
369,904,19
370,903,19
371,921,19
372,954,19
373,965,19
374,963,19
375,961,19
376,808,18
377,817,18
378,816,18
379,815,17
380,830,17
381,859,17
382,857,17
383,872,17
384,871,17
385,873,17
386,893,21
387,935,21
388,953,22
389,953,22
390,951,22
391,984,22
392,989,22
393,986,22
394,983,22
395,999,22
396,999,19
397,993,19
398,999,19
399,997,20
400,999,20
401,1000,20
402,1000,20
403,1000,20
404,997,20
405,996,20
406,999,20
407,1000,20
408,998,20
409,993,18
410,1000,18
411,1000,18
412,999,18
413,1000,18
414,996,18
415,995,18
416,1000,23
417,1000,22
418,1000,23
419,996,23
420,994,23
421,1000,23
422,998,23
423,994,23
424,993,23
425,998,23
426,1000,21
427,997,21
428,999,21
429,996,23
430,1000,23
431,1000,23
432,1000,23
433,1000,23
434,999,23
435,997,23
436,998,21
437,999,21
438,993,21
439,989,20
440,998,20
441,999,20
442,996,20
443,1000,20
444,998,20
445,1000,20
446,996,26
447,1000,26
448,999,27
449,998,27
450,998,27
451,999,27
452,999,27
453,996,27
454,995,27
455,997,27
456,994,22
457,992,22
458,991,22
459,987,25
460,992,25
461,992,25
462,993,25
463,996,25
464,994,25
465,992,25
466,995,25
467,997,25
468,997,24
469,997,22
470,990,22
471,984,22
472,983,21
473,983,21
474,982,21
475,984,21
476,989,27
477,975,27
478,984,28
479,983,26
480,980,26
481,972,26
482,995,26
483,989,26
484,985,26
485,992,26
486,979,25
487,977,25
488,983,24
489,980,27
490,982,27
491,985,27
492,979,27
493,986,27
494,983,27
495,980,27
496,957,24
497,966,24
498,958,24
499,952,23
500,976,23
501,978,23
502,976,23
503,979,23
504,972,23
505,974,23
506,983,29
507,983,29
508,977,31
509,971,31
510,969,31
511,971,31
512,973,31
513,971,31
514,961,31
515,972,31
516,978,28
517,971,28
518,968,28
519,964,31
520,965,31
521,980,31
522,968,31
523,985,31
524,983,31
525,981,31
526,973,31
527,993,31
528,987,31
529,983,29
530,979,29
531,972,29
532,969,29
533,984,29
534,980,29
535,983,29
536,989,37
537,976,37
538,993,40
539,990,40
540,986,40
541,972,40
542,995,40
543,989,40
544,983,40
545,997,40
546,1000,36
547,998,36
548,1000,35
549,995,39
550,1000,39
551,1000,39
552,1000,39
553,1000,39
554,997,39
555,993,38
556,999,38
557,1000,38
558,996,37
559,990,37
560,999,37
561,1000,37
562,994,37
563,1000,36
564,995,36
565,1000,35
566,1000,42
567,1000,42
568,1000,45
569,995,44
570,989,44
571,999,44
572,1000,44
573,997,43
574,995,43
575,999,43
576,998,39
577,995,39
578,1000,38
579,995,39
580,1000,39
581,1000,39
582,999,39
583,998,39
584,989,39
585,982,39
586,998,39
587,1000,39
588,996,38
589,995,36
590,998,36
591,999,36
592,993,36
593,999,36
594,994,36
595,996,36
596,997,43
597,999,43
598,1000,46
599,991,46
600,985,46
601,997,46
602,999,46
603,990,46
604,987,46
605,997,46
606,998,40
607,995,39
608,994,38
609,989,40
610,989,40
611,993,40
612,995,40
613,993,40
614,985,40
615,977,40
616,988,37
617,999,37
618,989,36
619,981,35
620,995,35
621,992,35
622,988,35
623,989,35
624,985,35
625,988,35
626,990,46
627,991,46
628,978,51
629,975,49
630,967,49
631,971,49
632,982,48
633,977,48
634,964,48
635,989,48
636,995,40
637,987,40
638,986,39
639,981,42
640,982,42
641,982,42
642,989,42
643,975,42
644,969,42
645,959,42
646,976,42
647,980,42
648,969,41
649,965,39
650,967,39
651,981,39
652,976,39
653,973,39
654,969,39
655,974,39
656,981,50
657,989,50
658,978,55
659,975,55
660,970,55
661,981,55
662,990,55
663,982,55
664,975,55
665,992,55
666,984,47
667,981,47
668,979,45
669,970,51
670,978,51
671,992,51
672,990,51
673,967,51
674,961,51
675,954,51
676,983,50
677,993,50
678,982,49
679,977,45
680,1000,45
681,995,45
682,990,44
683,983,44
684,978,44
685,989,44
686,998,57
687,998,57
688,990,62
689,988,61
690,980,61
691,998,61
692,999,61
693,991,61
694,987,61
695,1000,61
696,999,52
697,992,52
698,997,48
699,994,52
700,999,52
701,1000,52
702,1000,52
703,999,51
704,987,51
705,981,51
706,1000,50
707,999,50
708,992,49
709,987,47
710,998,47
711,999,47
712,990,47
713,995,47
714,987,47
715,1000,47
716,1000,61
717,999,61
718,1000,68
719,994,68
720,981,68
721,991,68
722,1000,68
723,995,68
724,988,68
725,1000,67
726,998,58
727,990,57
728,998,52
729,991,56
730,1000,56
731,1000,56
732,1000,56
733,999,56
734,988,56
735,979,56
736,994,54
737,999,54
738,990,53
739,984,49
740,995,49
741,995,49
742,988,49
743,995,49
744,989,49
745,999,49
746,1000,64
747,998,64
748,996,73
749,988,71
750,977,71
751,991,71
752,997,71
753,993,71
754,986,71
755,990,71
756,994,60
757,987,60
758,995,56
759,989,60
760,997,58
761,996,58
762,997,58
763,994,58
764,988,58
765,980,58
766,985,55
767,988,55
768,981,53
769,975,50
770,982,49
771,986,49
772,977,49
773,986,49
774,971,49
775,993,48
776,993,62
777,993,62
778,995,73
779,979,73
780,964,73
781,977,73
782,983,73
783,969,73
784,950,72
785,976,72
786,977,64
787,963,64
788,987,59
789,981,62
790,988,62
791,986,62
792,985,62
793,982,62
794,966,61
795,958,61
796,973,59
797,967,59
798,956,58
799,941,57
800,950,57
801,958,57
802,947,57
803,961,57
804,948,57
805,961,57
806,955,72
807,944,72
808,939,83
809,926,83
810,909,83
811,920,83
812,920,83
813,909,83
814,896,83
815,899,83
816,906,75
817,890,75
818,894,70
819,878,74
820,895,74
821,891,74
822,886,74
823,872,74
824,857,74
825,842,74
826,863,72
827,864,72
828,843,68
829,821,67
830,844,67
831,856,67
832,846,67
833,861,67
834,844,67
835,861,67
836,848,85
837,839,85
838,829,98
839,815,97
840,803,97
841,821,97
842,827,97
843,809,97
844,795,97
845,815,97
846,820,86
847,806,85
848,814,80
849,793,84
850,813,84
851,808,84
852,796,84
853,779,84
854,768,84
855,753,84
856,761,81
857,762,81
858,752,81
859,738,78
860,758,78
861,755,78
862,730,78
863,732,77
864,718,77
865,745,77
866,735,96
867,730,96
868,719,108
869,699,108
870,689,108
871,697,108
872,693,108
873,673,108
874,662,108
875,678,108
876,681,99
877,657,99
878,657,92
879,637,97
880,666,97
881,647,97
882,636,97
883,620,97
884,605,96
885,597,96
886,603,94
887,603,94
888,594,90
889,581,84
890,596,83
891,594,83
892,576,83
893,575,83
894,556,82
895,579,82
896,568,101
897,558,101
898,541,114
899,523,114
900,503,114
901,507,114
902,501,114
903,487,113
904,471,113
905,476,113
906,464,97
907,455,97
908,449,89
909,440,96
910,460,96
911,452,95
912,448,95
913,435,95
914,426,95
915,414,95
916,415,94
917,410,94
918,402,92
919,397,88
920,411,88
921,402,88
922,397,88
923,396,88
924,384,88
925,421,88
926,419,112
927,412,112
928,408,131
929,404,129
930,393,129
931,385,129
932,384,129
933,378,129
934,368,129
935,377,129
936,370,112
937,358,112
938,352,97
939,345,104
940,378,104
941,373,104
942,372,104
943,366,104
944,357,104
945,348,104
946,350,98
947,349,97
948,343,92
949,334,86
950,347,86
951,345,86
952,338,86
953,337,86
954,332,86
955,373,86
956,367,108
957,360,108
958,353,125
959,349,124
960,340,123
961,340,123
962,333,123
963,330,123
964,322,123
965,329,123
966,322,106
967,320,106
968,326,91
969,320,100
970,348,100
971,343,100
972,336,100
973,331,100
974,326,99
975,319,99
976,321,92
977,322,92
978,314,87
979,311,78
980,327,77
981,326,77
982,325,77
983,334,77
984,332,77
985,363,77
986,363,101
987,363,101
988,356,123
989,351,122
990,344,122
991,342,122
992,337,122
993,331,122
994,328,122
995,336,122
996,327,101
997,325,101
998,328,86
999,324,94
1000,363,94
1001,357,94
1002,358,94
1003,355,93
1004,350,93
1005,339,93
1006,337,90
1007,336,90
1008,330,88
1009,327,80
1010,335,80
1011,333,79
1012,329,79
1013,334,78
1014,328,78
1015,359,78
1016,359,100
1017,360,100
1018,355,121
1019,349,120
1020,344,120
1021,338,120
1022,340,120
1023,338,120
1024,334,119
1025,347,118
1026,336,94
1027,330,93
1028,336,74
1029,333,80
1030,367,80
1031,363,80
1032,360,80
1033,353,80
1034,345,80
1035,339,80
1036,337,78
1037,338,78
1038,332,75
1039,328,69
1040,334,69
1041,329,69
1042,322,69
1043,326,69
1044,318,69
1045,350,69
1046,347,96
1047,341,96
1048,333,117
1049,322,117
1050,312,117
1051,309,117
1052,297,117
1053,285,117
1054,276,116
1055,279,116
1056,270,93
1057,260,93
1058,258,74
1059,252,79
1060,256,79
1061,253,79
1062,250,78
1063,241,78
1064,234,78
1065,230,78
1066,227,75
1067,227,75
1068,222,73
1069,219,68
1070,221,68
1071,214,68
1072,209,68
1073,204,68
1074,198,68
1075,215,67
1076,215,93
1077,215,93
1078,213,116
1079,211,115
1080,205,115
1081,200,115
1082,200,114
1083,195,113
1084,190,113
1085,189,113
1086,184,89
1087,181,89
1088,183,71
1089,181,75
1090,194,75
1091,193,75
1092,193,75
1093,190,74
1094,187,74
1095,179,74
1096,179,72
1097,181,71
1098,175,69
1099,174,64
1100,173,64
1101,170,64
1102,165,64
1103,176,64
1104,175,64
1105,180,64
1106,183,87
1107,193,87
1108,188,109
1109,187,109
1110,186,109
1111,188,109
1112,189,108
1113,186,108
1114,183,108
1115,184,108
1116,182,84
1117,180,84
1118,194,64
1119,191,67
1120,194,67
1121,195,67
1122,199,67
1123,198,66
1124,194,65
1125,189,65
1126,192,64
1127,198,64
1128,197,63
1129,195,61
1130,200,61
1131,200,60
1132,199,59
1133,206,59
1134,204,59
1135,212,59
1136,212,79
1137,221,79
1138,220,101
1139,211,101
1140,209,101
1141,207,101
1142,212,101
1143,209,101
1144,208,101
1145,211,101
1146,206,82
1147,205,82
1148,221,64
1149,219,66
1150,220,66
1151,217,65
1152,216,65
1153,212,65
1154,209,65
1155,209,65
1156,211,64
1157,219,64
1158,219,62
1159,215,60
1160,214,60
1161,214,60
1162,212,60
1163,232,60
1164,231,60
1165,230,59
1166,229,79
1167,235,79
1168,235,101
1169,235,100
1170,232,100
1171,231,100
1172,243,100
1173,242,100
1174,237,99
1175,237,99
1176,235,81
1177,233,80
1178,257,59
1179,255,60
1180,254,60
1181,255,60
1182,271,60
1183,268,60
1184,265,60
1185,262,59
1186,263,58
1187,272,58
1188,268,52
1189,267,50
1190,269,49
1191,268,49
1192,264,49
1193,294,49
1194,294,49
1195,295,49
1196,295,64
1197,307,63
1198,306,86
1199,302,85
1200,302,85
1201,303,85
1202,315,85
1203,313,85
1204,312,85
1205,314,85
1206,312,70
1207,310,70
1208,337,50
1209,334,52
1210,331,52
1211,328,52
1212,343,52
1213,342,52
1214,339,51
1215,336,51
1216,337,50
1217,356,50
1218,354,49
1219,350,47
1220,351,47
1221,349,47
1222,343,47
1223,379,47
1224,375,47
1225,371,47
1226,368,63
1227,384,63
1228,380,84
1229,375,84
1230,366,84
1231,363,84
1232,371,84
1233,370,83
1234,364,83
1235,362,83
1236,361,71
1237,359,69
1238,400,52
1239,397,54
1240,396,54
1241,393,54
1242,405,54
1243,398,54
1244,387,53
1245,380,53
1246,377,52
1247,390,52
1248,384,52
1249,378,50
1250,376,50
1251,372,50
1252,370,50
1253,411,50
1254,406,50
1255,400,50
1256,400,63
1257,419,63
1258,412,84
1259,400,84
1260,392,84
1261,388,84
1262,396,84
1263,388,84
1264,378,84
1265,372,84
1266,366,72
1267,359,72
1268,392,55
1269,389,57
1270,385,57
1271,383,57
1272,400,57
1273,398,56
1274,392,56
1275,386,56
1276,382,54
1277,394,54
1278,386,50
1279,382,49
1280,379,49
1281,375,49
1282,374,49
1283,408,47
1284,405,46
1285,400,45
1286,398,56
1287,415,55
1288,402,75
1289,396,74
1290,387,74
1291,380,74
1292,387,74
1293,378,74
1294,366,74
1295,360,74
1296,354,63
1297,344,63
1298,370,49
1299,367,51
1300,356,51
1301,348,51
1302,369,51
1303,367,51
1304,356,51
1305,347,51
1306,346,51
1307,352,51
1308,346,48
1309,343,46
1310,333,46
1311,329,46
1312,321,45
1313,353,45
1314,343,45
1315,330,45
1316,322,56
1317,330,56
1318,324,75
1319,316,75
1320,311,75
1321,299,75
1322,302,75
1323,294,74
1324,290,74
1325,282,74
1326,272,65
1327,265,65
1328,286,51
1329,281,53
1330,274,53
1331,265,53
1332,260,53
1333,256,53
1334,249,53
1335,241,52
1336,237,51
1337,245,51
1338,237,49
1339,230,48
1340,228,48
1341,223,48
1342,217,48
1343,240,47
1344,236,47
1345,231,47
1346,226,60
1347,236,60
1348,230,77
1349,222,77
1350,216,77
1351,211,77
1352,215,77
1353,211,77
1354,205,77
1355,205,77
1356,200,68
1357,199,68
1358,224,56
1359,221,58
1360,216,58
1361,213,58
1362,219,58
1363,214,58
1364,212,58
1365,211,58
1366,209,56
1367,219,56
1368,218,53
1369,216,51
1370,215,51
1371,215,51
1372,211,51
1373,239,51
1374,231,51
1375,233,51
1376,231,62
1377,230,62
1378,228,81
1379,224,81
1380,217,81
1381,216,80
1382,221,80
1383,216,80
1384,212,79
1385,207,79
1386,203,67
1387,198,67
1388,224,53
1389,224,53
1390,219,53
1391,218,53
1392,222,53
1393,219,53
1394,213,53
1395,207,53
1396,208,52
1397,213,52
1398,210,49
1399,205,47
1400,203,47
1401,200,47
1402,193,47
1403,229,47
1404,225,47
1405,225,47
1406,220,57
1407,230,57
1408,228,78
1409,224,78
1410,219,78
1411,214,78
1412,217,78
1413,214,78
1414,208,78
1415,205,78
1416,198,70
1417,197,70
1418,220,57
1419,220,59
1420,214,59
1421,212,59
1422,218,59
1423,211,59
1424,209,59
1425,206,59
1426,206,57
1427,209,57
1428,208,51
1429,206,49
1430,204,49
1431,203,49
1432,201,49
1433,221,49
1434,220,49
1435,217,49
1436,213,59
1437,214,59
1438,212,82
1439,209,82
1440,208,82
1441,207,82
1442,205,82
1443,202,82
1444,200,82
1445,196,82
1446,193,75
1447,192,75
1448,226,54
1449,223,55
1450,221,55
1451,215,55
1452,221,55
1453,220,55
1454,217,55
1455,212,55
1456,212,52
1457,209,52
1458,207,51
1459,206,49
1460,204,49
1461,199,49
1462,195,49
1463,232,49
1464,232,49
1465,229,49
1466,226,56
1467,231,55
1468,222,79
1469,216,79
1470,212,79
1471,214,79
1472,213,79
1473,209,79
1474,206,79
1475,201,79
1476,197,72
1477,192,72
1478,219,54
1479,218,56
1480,217,56
1481,213,56
1482,222,56
1483,219,56
1484,213,56
1485,213,56
1486,214,54
1487,212,54
1488,210,52
1489,206,50
1490,203,50
1491,202,50
1492,195,50
1493,216,50
1494,214,50
1495,215,49
1496,214,58
1497,216,57
1498,212,78
1499,208,78
1500,202,78
1501,206,78
1502,204,78
1503,203,78
1504,198,78
1505,193,77
1506,189,69
1507,187,69
1508,219,46
1509,218,48
1510,216,48
1511,210,48
1512,216,48
1513,210,48
1514,209,48
1515,203,48
1516,198,47
1517,194,47
1518,188,45
1519,185,44
1520,180,44
1521,177,44
1522,176,44
1523,201,44
1524,197,43
1525,194,42
1526,190,50
1527,198,50
1528,193,71
1529,190,71
1530,181,71
1531,176,71
1532,173,71
1533,168,71
1534,161,71
1535,154,71
1536,148,63
1537,146,63
1538,157,50
1539,154,52
1540,156,52
1541,150,52
1542,155,52
1543,149,52
1544,147,52
1545,144,52
1546,150,52
1547,145,52
1548,143,47
1549,137,44
1550,135,44
1551,131,44
1552,131,44
1553,150,44
1554,149,44
1555,152,44
1556,150,51
1557,155,50
1558,153,71
1559,151,71
1560,148,71
1561,146,71
1562,144,71
1563,139,71
1564,135,71
1565,135,71
1566,134,64
1567,134,64
1568,153,48
1569,151,50
1570,154,50
1571,152,50
1572,154,50
1573,152,50
1574,149,50
1575,148,50
1576,150,50
1577,147,49
1578,144,47
1579,140,47
1580,139,47
1581,139,47
1582,136,47
1583,149,47
1584,149,47
1585,149,47
1586,147,54
1587,152,54
1588,151,73
1589,147,71
1590,145,71
1591,145,71
1592,144,71
1593,141,71
1594,138,71
1595,137,71
1596,134,67
1597,134,67
1598,149,45
1599,148,47
1600,152,47
1601,152,47
1602,162,47
1603,160,47
1604,160,47
1605,157,47
1606,156,46
1607,152,46
1608,150,45
1609,150,44
1610,148,44
1611,147,44
1612,147,44
1613,167,44
1614,167,44
1615,172,44
1616,170,50
1617,181,50
1618,180,73
1619,179,73
1620,179,73
1621,182,73
1622,181,73
1623,179,73
1624,177,73
1625,175,73
1626,172,67
1627,171,67
1628,195,43
1629,191,45
1630,195,44
1631,195,44
1632,202,44
1633,201,44
1634,198,44
1635,198,44
1636,200,44
1637,198,44
1638,197,41
1639,194,41
1640,192,41
1641,189,41
1642,187,41
1643,199,41
1644,199,41
1645,203,41
1646,202,47
1647,212,47
1648,211,70
1649,210,68
1650,209,68
1651,216,68
1652,212,68
1653,211,68
1654,209,68
1655,206,68
1656,202,62
1657,200,62
1658,232,45
1659,231,47
1660,233,47
1661,230,47
1662,234,47
1663,234,47
1664,231,47
1665,230,47
1666,232,45
1667,227,44
1668,224,42
1669,224,40
1670,219,40
1671,216,40
1672,213,40
1673,237,40
1674,234,40
1675,236,40
1676,235,46
1677,242,46
1678,239,69
1679,238,68
1680,236,68
1681,239,68
1682,237,68
1683,236,68
1684,232,68
1685,228,68
1686,227,63
1687,222,63
1688,253,47
1689,251,49
1690,255,49
1691,254,49
1692,260,49
1693,254,49
1694,252,49
1695,250,49
1696,256,49
1697,252,49
1698,249,45
1699,248,44
1700,246,44
1701,242,44
1702,240,44
1703,272,44
1704,272,43
1705,275,42
1706,275,47
1707,284,47
1708,280,68
1709,276,67
1710,274,67
1711,281,67
1712,279,67
1713,276,67
1714,274,67
1715,271,66
1716,266,62
1717,260,62
1718,291,43
1719,287,45
1720,292,45
1721,288,45
1722,300,45
1723,296,45
1724,295,45
1725,294,44
1726,306,43
1727,305,43
1728,301,41
1729,299,39
1730,297,39
1731,294,38
1732,289,38
1733,329,38
1734,327,38
1735,334,38
1736,328,42
1737,336,42
1738,331,58
1739,329,58
1740,324,58
1741,327,58
1742,323,57
1743,319,57
1744,314,57
1745,310,57
1746,309,54
1747,303,54
1748,343,40
1749,341,43
1750,347,43
1751,343,43
1752,360,42
1753,354,42
1754,350,42
1755,344,42
1756,348,42
1757,343,42
1758,341,40
1759,336,38
1760,330,38
1761,328,38
1762,324,38
1763,366,38
1764,363,38
1765,363,38
1766,360,42
1767,372,42
1768,367,59
1769,359,59
1770,352,59
1771,358,59
1772,352,59
1773,349,58
1774,347,58
1775,341,58
1776,339,56
1777,329,56
1778,375,41
1779,370,44
1780,372,44
1781,369,44
1782,380,44
1783,380,44
1784,377,44
1785,373,44
1786,383,42
1787,374,42
1788,368,39
1789,365,37
1790,358,37
1791,354,37
1792,350,37
1793,391,37
1794,387,37
1795,392,37
1796,390,41
1797,401,41
1798,395,58
1799,388,58
1800,381,58
1801,386,58
1802,382,58
1803,379,58
1804,373,58
1805,366,58
1806,357,55
1807,354,55
1808,403,43
1809,398,46
1810,403,46
1811,401,46
1812,423,46
1813,422,46
1814,416,46
1815,411,46
1816,417,45
1817,410,45
1818,400,44
1819,394,41
1820,389,41
1821,381,41
1822,375,41
1823,417,41
1824,411,41
1825,420,41
1826,415,46
1827,436,46
1828,433,60
1829,431,60
1830,428,60
1831,442,60
1832,437,60
1833,430,60
1834,424,60
1835,418,60
1836,410,57
1837,397,57
1838,435,47
1839,431,50
1840,436,50
1841,433,49
1842,447,49
1843,444,49
1844,438,49
1845,433,49
1846,445,49
1847,439,49
1848,435,47
1849,433,43
1850,426,43
1851,422,43
1852,419,43
1853,465,43
1854,461,43
1855,469,43
1856,464,48
1857,490,48
1858,487,65
1859,484,64
1860,480,64
1861,493,64
1862,485,64
1863,474,64
1864,468,64
1865,466,64
1866,463,60
1867,455,60
1868,506,51
1869,500,55
1870,511,55
1871,507,55
1872,530,55
1873,526,55
1874,520,55
1875,516,55
1876,531,54
1877,524,54
1878,520,50
1879,516,47
1880,505,46
1881,499,46
1882,491,46
1883,545,46
1884,541,46
1885,554,46
1886,550,53
1887,573,53
1888,568,67
1889,557,66
1890,550,66
1891,556,66
1892,548,66
1893,540,66
1894,533,66
1895,524,66
1896,517,63
1897,509,63
1898,549,52
1899,542,56
1900,561,56
1901,555,56
1902,581,56
1903,567,56
1904,560,55
1905,548,55
1906,554,53
1907,546,53
1908,541,50
1909,536,46
1910,528,46
1911,523,46
1912,517,46
1913,559,46
1914,555,46
1915,568,46
1916,556,54
1917,589,54
1918,581,74
1919,569,74
1920,556,74
1921,561,74
1922,554,74
1923,541,74
1924,530,74
1925,520,74
1926,508,70
1927,501,70
1928,517,57
1929,509,61
1930,528,61
1931,519,61
1932,558,61
1933,550,61
1934,540,61
1935,528,61
1936,532,59
1937,520,59
1938,517,57
1939,509,54
1940,507,54
1941,499,54
1942,492,54
1943,521,54
1944,520,54
1945,547,54
1946,543,63
1947,591,63
1948,589,82
1949,581,82
1950,574,82
1951,575,82
1952,571,82
1953,565,82
1954,558,82
1955,549,81
1956,544,72
1957,541,72
1958,563,59
1959,560,63
1960,595,63
1961,590,63
1962,640,63
1963,637,63
1964,630,63
1965,626,63
1966,630,62
1967,623,62
1968,613,60
1969,607,59
1970,600,59
1971,591,58
1972,582,58
1973,600,58
1974,593,58
1975,628,58
1976,625,67
1977,685,67
1978,677,86
1979,667,83
1980,662,83
1981,665,83
1982,657,83
1983,648,83
1984,642,83
1985,638,83
1986,632,79
1987,623,79
1988,627,63
1989,619,66
1990,664,66
1991,650,66
1992,712,66
1993,707,66
1994,695,66
1995,686,65
1996,684,62
1997,675,62
1998,666,58
1999,664,57
2000,657,57
2001,655,57
2002,651,57
2003,671,56
2004,665,56
2005,712,56
2006,707,65
2007,766,65
2008,754,85
2009,745,85
2010,737,85
2011,735,85
2012,728,85
2013,721,84
2014,715,84
2015,711,84
2016,704,80
2017,698,80
2018,720,65
2019,714,68
2020,782,68
2021,775,68
2022,853,68
2023,851,68
2024,845,67
2025,837,67
2026,833,64
2027,827,64
2028,818,59
2029,812,58
2030,810,58
2031,802,58
2032,797,58
2033,810,58
2034,803,58
2035,872,57
2036,867,67
2037,959,67
2038,959,90
2039,945,90
2040,936,90
2041,938,90
2042,932,90
2043,927,90
2044,919,90
2045,911,90
2046,902,82
2047,897,82
2048,905,64
2049,900,67
2050,964,67
2051,957,67
2052,999,67
2053,998,67
2054,991,67
2055,989,67
2056,1000,65
2057,994,65
2058,986,61
2059,974,59
2060,966,59
2061,961,59
2062,954,59
2063,968,58
2064,962,58
2065,1000,58
2066,994,67
2067,999,67
2068,999,89
2069,995,89
2070,990,89
2071,996,89
2072,986,89
2073,973,89
2074,962,89
2075,946,87
2076,939,77
2077,930,76
2078,940,62
2079,935,65
2080,998,65
2081,987,65
2082,995,65
2083,1000,65
2084,989,65
2085,981,65
2086,989,64
2087,982,64
2088,971,60
2089,965,59
2090,955,59
2091,942,59
2092,929,59
2093,941,59
2094,932,59
2095,996,59
2096,992,69
2097,992,69
2098,998,88
2099,986,85
2100,972,85
2101,978,85
2102,963,85
2103,952,85
2104,939,85
2105,927,85
2106,914,77
2107,903,77
2108,916,63
2109,909,68
2110,979,68
2111,980,68
2112,988,68
2113,992,68
2114,982,68
2115,979,68
2116,985,66
2117,980,66
2118,972,63
2119,963,61
2120,949,61
2121,939,61
2122,927,61
2123,937,60
2124,922,60
2125,968,60
2126,967,71
2127,973,70
2128,982,87
2129,970,87
2130,950,87
2131,967,87
